QUERY_ID,RANK,DOC_NAME,SCORE
1,0,arq.unne.edu.ar.txt,8.322997266705201
1,1,www.herrera.unt.edu.ar.txt,7.6674059759863376
1,2,eluniversitario.unne.edu.ar.txt,7.649090549613121
1,3,www.utdt.edu.txt,7.420514510897218
1,4,www.ucc.edu.ar.txt,7.381303164550314
1,5,www.uccor.edu.ar.txt,7.261071129906152
1,6,www.fapyd.unr.edu.ar.txt,7.238881853757823
1,7,www.palermo.edu.ar.txt,6.983495201797695
1,8,www2.mdp.edu.ar.txt,6.872364981120666
1,9,www.mdp.edu.ar.txt,6.796934781768671
1,10,guarani.unne.edu.ar.txt,6.405018965244263
1,11,www.preinscripciones.unne.edu.ar.txt,6.145814413382219
1,12,www.unsj-cuim.edu.ar.txt,5.489596070489645
1,13,bib.unne.edu.ar.txt,5.274317567884707
1,14,hosting.unlp.edu.ar.txt,5.235560334473131
1,15,alumnos-web.mdp.edu.ar.txt,4.990122152510367
1,16,entornovirtual.unl.edu.ar.txt,4.943181327012382
1,17,postgrado.info.unlp.edu.ar.txt,4.936694755626655
1,18,www.museo.unlu.edu.ar.txt,4.825733310694716
1,19,www.campusdigital.unlu.edu.ar.txt,4.634765573743454
1,20,www.ing.unrc.edu.ar.txt,4.570352640074187
1,21,bibliotecadigital.uda.edu.ar.txt,4.235739980204332
1,22,webmail.unc.edu.ar.txt,3.9798641391048264
1,23,w3.unt.edu.ar.txt,3.925149755135246
1,24,www.bancodigitalconveniosinternacionales.unr.edu.ar.txt,3.8579207796457204
1,25,www.favaloro.edu.ar.txt,3.5967756955898285
1,26,www.uesiglo21.edu.ar.txt,3.557563827241334
1,27,eco.unne.edu.ar.txt,3.5252698974388057
1,28,www.fm.unt.edu.ar.txt,3.5141084515053933
1,29,www.21.edu.ar.txt,3.4958559008976304
1,30,www.ffha.unsj.edu.ar.txt,3.4929537748869697
1,31,dgisrv15.unt.edu.ar.txt,3.487661856421548
1,32,www.biologia.unlu.edu.ar.txt,3.486095630231519
1,33,www.uch.edu.ar.txt,3.4742119337003086
1,34,www.eicam.unsj.edu.ar.txt,3.470195295685663
1,35,preinscripcion.uncoma.edu.ar.txt,3.460754446354371
1,36,www.unnoba.edu.ar.txt,3.451786161243093
1,37,www.ausal.unlu.edu.ar.txt,3.4481249535556895
1,38,fce.unse.edu.ar.txt,3.443978487515653
1,39,faceweb.uncoma.edu.ar.txt,3.434877023032529
1,40,www.3ia.unsam.edu.ar.txt,3.430553187583625
1,41,www.psico.unlp.edu.ar.txt,3.4237272949614446
1,42,estudiarenargentina.siu.edu.ar.txt,3.4169242484343965
1,43,campus.ucu.edu.ar.txt,3.4023968338328645
1,44,www.fiqus.unl.edu.ar.txt,3.3990972316977133
1,45,dch.unne.edu.ar.txt,3.3899204190556658
1,46,www.quimica.unlp.edu.ar.txt,3.388332808264549
1,47,ausmaweb.uncoma.edu.ar.txt,3.3750797722803467
1,48,www.posgrado.unsl.edu.ar.txt,3.372402204505679
1,49,facaweb.uncoma.edu.ar.txt,3.367019441243042
1,50,www.uner.edu.ar.txt,3.3609894148864505
1,51,www.exa.unrc.edu.ar.txt,3.3550669297276565
1,52,www.quequen.unicen.edu.ar.txt,3.351921882433216
1,53,www.humanasvirtual.edu.ar.txt,3.3471086112321045
1,54,www.udemm.edu.ar.txt,3.3458922734036722
1,55,derecho.unlam.edu.ar.txt,3.3402573403952562
1,56,www.info.unlp.edu.ar.txt,3.3323898087983097
1,57,posgrado.fceia.unr.edu.ar.txt,3.319721639830462
1,58,www.secretariaacademica.unr.edu.ar.txt,3.317837515247572
1,59,www.salud.unicen.edu.ar.txt,3.3083779396935675
1,60,www.unlu.edu.ar.txt,3.3065838899766096
1,61,www.folp.unlp.edu.ar.txt,3.3001066586036725
1,62,www.untrefvirtual.edu.ar.txt,3.2983325498087646
1,63,www.derechoshumanos.unlp.edu.ar.txt,3.2904890093994483
1,64,www.fiq.unl.edu.ar.txt,3.2872431617735636
1,65,www.fhumyar.unr.edu.ar.txt,3.286959236339098
1,66,cvd.edu.ar.txt,3.2770811834752034
1,67,dep02.txt,3.270238792943193
1,68,webfmn.unsl.edu.ar.txt,3.2668925350884788
1,69,www.economicas.unlz.edu.ar.txt,3.262057677784642
1,70,www.ub.edu.ar.txt,3.261714446877818
1,71,formacioncontinua.unlam.edu.ar.txt,3.25985659967467
1,72,www.fcagr.unr.edu.ar.txt,3.258402143450678
1,73,www.fbioyf.unr.edu.ar.txt,3.254047136020475
1,74,www.fqbf.unsl.edu.ar.txt,3.2482276873587623
1,75,www.coneau.edu.ar.txt,3.2393450904522263
1,76,www.educor.unlu.edu.ar.txt,3.2341003653540916
1,77,www.fcm.unr.edu.ar.txt,3.23219566108546
1,78,deptomat.unsl.edu.ar.txt,3.2203627204979766
1,79,ffyl.uncu.edu.ar.txt,3.2138009251534596
1,80,exa.unne.edu.ar.txt,3.205449955303787
1,81,www.ing.unlpam.edu.ar.txt,3.2023195755513973
1,82,academiacisco.unnoba.edu.ar.txt,3.199919687130847
1,83,www.fcjs.unl.edu.ar.txt,3.196714414923588
1,84,crubweb.uncoma.edu.ar.txt,3.1945879200533565
1,85,www.fpsico.unr.edu.ar.txt,3.1892296483221734
1,86,auzaweb.uncoma.edu.ar.txt,3.1864914083620643
1,87,www.untref.edu.ar.txt,3.181228223446481
1,88,www.unlpam.edu.ar.txt,3.17489518362098
1,89,teyet-revista.info.unlp.edu.ar.txt,3.1684511502562342
1,90,www.fcm.unl.edu.ar.txt,3.156697616082095
1,91,www.ingreso.unlp.edu.ar.txt,3.1505447389815853
1,92,fahuweb.uncoma.edu.ar.txt,3.1431958735808467
1,93,fadeweb.uncoma.edu.ar.txt,3.1424248309597074
1,94,www.ingresantes.uner.edu.ar.txt,3.1365963403819137
1,95,www.med.unlp.edu.ar.txt,3.131826345460434
1,96,criminalisticas.unne.edu.ar.txt,3.126714206511231
1,97,www.ct.unt.edu.ar.txt,3.117389610453526
1,98,www.campusvirtualunr.edu.ar.txt,3.108509648665237
1,99,ifas.exa.unicen.edu.ar.txt,3.0943406808751215
1,100,kinesio.med.unne.edu.ar.txt,3.0934289767304115
1,101,www.unrc.edu.ar.txt,3.0886000997832666
1,102,ofertasgrado.siu.edu.ar.txt,3.07758782956906
1,103,economicas2.unlam.edu.ar.txt,3.068882586778614
1,104,faa.unse.edu.ar.txt,3.0217882833347502
1,105,dgti.uncoma.edu.ar.txt,3.0148086469040978
1,106,www.unsam.edu.ar.txt,3.012406487977687
1,107,www.artes.unne.edu.ar.txt,3.0116607558073865
1,108,www.exa.unicen.edu.ar.txt,3.005601583531792
1,109,www.caece.edu.ar.txt,3.0053155044089914
1,110,farmacia.unsl.edu.ar.txt,3.001008987327451
1,111,www.tecnicatura.unt.edu.ar.txt,2.993374727861407
1,112,www.puntoedu.edu.ar.txt,2.9867008691525307
1,113,humanidades.unsam.edu.ar.txt,2.983732151630033
1,114,www.jursoc.unlp.edu.ar.txt,2.980791207890211
1,115,agrobiotecnologia.unsam.edu.ar.txt,2.9739136980996883
1,116,www.uspt.edu.ar.txt,2.9711584258036527
1,117,www.certificaciones.unlu.edu.ar.txt,2.9459434205394652
1,118,www.vet.unicen.edu.ar.txt,2.942411483189825
1,119,dcm.unr.edu.ar.txt,2.937385351841783
1,120,www.estadistica.unlu.edu.ar.txt,2.9349985374686662
1,121,fhcss3w.unse.edu.ar.txt,2.93158064144741
1,122,www.biol.unlp.edu.ar.txt,2.922271991328196
1,123,becas.unsl.edu.ar.txt,2.91674946793636
1,124,www.eco.unrc.edu.ar.txt,2.90563200469081
1,125,www.sociales.unlu.edu.ar.txt,2.9052456185933266
1,126,www.frp.utn.edu.ar.txt,2.89826631489195
1,127,campus.administracion.ort.edu.ar.txt,2.8968620917907697
1,128,geologia.unsl.edu.ar.txt,2.8941124343254465
1,129,uaionline.uai.edu.ar.txt,2.880437948258816
1,130,rapes.unsl.edu.ar.txt,2.878116591079388
1,131,www.uno.edu.ar.txt,2.865826162861003
1,132,www.fcpolit.unr.edu.ar.txt,2.8534051065353903
1,133,www.itba.edu.ar.txt,2.848156116514658
1,134,www.gtec-ce.edu.ar.txt,2.8416786550301447
1,135,ingenieria.unlam.edu.ar.txt,2.8337048108013922
1,136,blog.unnoba.edu.ar.txt,2.8323172490959925
1,137,www.eco.unlpam.edu.ar.txt,2.829779194755128
1,138,economicas.unlam.edu.ar.txt,2.8258200021296638
1,139,auapsi.psyche.unc.edu.ar.txt,2.8220139011755787
1,140,trabajando.ucongreso.edu.ar.txt,2.7710699399404466
1,141,campus.belgrano.ort.edu.ar.txt,2.76998943216749
1,142,www.ecyt.unsam.edu.ar.txt,2.768097649939439
1,143,www.fbqf.unt.edu.ar.txt,2.762239758645719
1,144,campus.almagro.ort.edu.ar.txt,2.7615008709941344
1,145,www.cdc.unrc.edu.ar.txt,2.7526925995212697
1,146,www.iua.edu.ar.txt,2.7469512358229746
1,147,www.iuna.edu.ar.txt,2.7421117695439916
1,148,www.odontologia.unt.edu.ar.txt,2.722488301319826
1,149,eco.mdp.edu.ar.txt,2.719291418782033
1,150,www.utn.edu.ar.txt,2.7128157229054386
1,151,humanidades.unlam.edu.ar.txt,2.712654702061151
1,152,www.ucine.edu.ar.txt,2.6672192351432114
1,153,enfermeria.fhu.unse.edu.ar.txt,2.6551184783486814
1,154,www.unq.edu.ar.txt,2.6547878037202537
1,155,bdigital.uncu.edu.ar.txt,2.6289457885617935
1,156,www.derecho.unlz.edu.ar.txt,2.624905551899378
1,157,www.unlz.edu.ar.txt,2.623201413726415
1,158,dgp.unsam.edu.ar.txt,2.617262814023431
1,159,www0.unsl.edu.ar.txt,2.6155624423680317
1,160,www.ucel.edu.ar.txt,2.6107272634072514
1,161,www.polocentroeste.edu.ar.txt,2.5765400738338724
1,162,sistemas.unlpam.edu.ar.txt,2.5625542421482503
1,163,www.qgeneral.unlu.edu.ar.txt,2.5609632593901006
1,164,congresos.unlp.edu.ar.txt,2.551568549261845
1,165,int02.txt,2.5496973905805365
1,166,www.cea.unc.edu.ar.txt,2.5440485427346298
