QUERY_ID,RANK,DOC_NAME,SCORE
1,214,biblioteca.bib.unrc.edu.ar.txt,-2.5156467589672507
1,215,www.e-universitas.edu.ar.txt,-2.5175532497609296
1,216,www.fveter.unr.edu.ar.txt,-2.521001946221186
1,217,incentivos.siu.edu.ar.txt,-2.526086933840144
1,218,siu.facso.unsj.edu.ar.txt,-2.5261683404936424
1,219,siu.farqui.unsj.edu.ar.txt,-2.5261683404936424
1,220,siu.fi.unsj.edu.ar.txt,-2.5261683404936424
1,221,www.tecc.arte.unicen.edu.ar.txt,-2.5262364783801785
1,222,www.ecointcrc.unlu.edu.ar.txt,-2.530016224559807
1,223,www.ceviar.unlu.edu.ar.txt,-2.533629508372107
1,224,intra.exa.unrc.edu.ar.txt,-2.533875848777187
1,225,jardinmaternal.unsl.edu.ar.txt,-2.533875848777187
1,226,agr.unne.edu.ar.txt,-2.533875848777187
1,227,guarani.exa.unne.edu.ar.txt,-2.537747266957853
1,228,guarani.odn.unne.edu.ar.txt,-2.537747266957853
1,229,guarani.unlar.edu.ar.txt,-2.537747266957853
1,230,g3w.unnoba.edu.ar.txt,-2.537747266957853
1,231,guarani.dch.unne.edu.ar.txt,-2.537747266957853
1,232,bdu.siu.edu.ar.txt,-2.5416305332432474
1,233,www.unla.edu.ar.txt,-2.543301535938743
1,234,www.uvt.unsj.edu.ar.txt,-2.544550791032591
1,235,apunsl.unsl.edu.ar.txt,-2.544550791032591
1,236,www.matepreuni.unlu.edu.ar.txt,-2.545525702106713
1,237,auth.ucel.edu.ar.txt,-2.545525702106713
1,238,wap.unsam.edu.ar.txt,-2.54747776711952
1,239,www.uai.unlu.edu.ar.txt,-2.548454922778831
1,240,correo.fices.unsl.edu.ar.txt,-2.5494328283560326
1,241,becas.unq.edu.ar.txt,-2.5504114847147417
1,242,dep01.txt,-2.5526425232139087
1,243,www.juliocultural.unt.edu.ar.txt,-2.5710820213377583
1,244,www.delaescuela.unl.edu.ar.txt,-2.60808921892391
1,245,blog.ucc.edu.ar.txt,-2.6094550198054582
1,246,www.dante.edu.ar.txt,-2.6115064053896466
1,247,webmail.unr.edu.ar.txt,-2.6149325581768212
1,248,www.ddjjcargos.uner.edu.ar.txt,-2.615160506721048
1,249,www.agro.unlpam.edu.ar.txt,-2.623853495892519
1,250,www.faa.unicen.edu.ar.txt,-2.6399097028317917
1,251,www.proyectoazul.unlu.edu.ar.txt,-2.6461773101445707
1,252,www.editorial.unlp.edu.ar.txt,-2.6495907683569313
1,253,www.becas.unr.edu.ar.txt,-2.650017531476919
1,254,www.cavila.unlp.edu.ar.txt,-2.6503997815058082
1,255,www.pema.unlu.edu.ar.txt,-2.65167659856741
1,256,www.laronda.unl.edu.ar.txt,-2.6531923223763454
1,257,secyt.fba.unlp.edu.ar.txt,-2.6532222567675756
1,258,becas.mdp.edu.ar.txt,-2.653928815121474
1,259,www.epctv.edu.ar.txt,-2.6553430613782263
1,260,alumnos.ucu.edu.ar.txt,-2.6574672591537762
1,261,alumnosweb.mdp.edu.ar.txt,-2.663860293098746
1,262,uncavim50.unc.edu.ar.txt,-2.6652247330088263
1,263,www.prediounl-ate.edu.ar.txt,-2.6850233904008003
1,264,www.ort.edu.ar.txt,-2.6853636876443847
1,265,www.eas.unt.edu.ar.txt,-2.691229119230129
1,266,www.tecno.unlu.edu.ar.txt,-2.6973562087833933
1,267,www.autogestionpsico.unt.edu.ar.txt,-2.702445310903113
1,268,campusmoodle.proed.unc.edu.ar.txt,-2.7028428365015245
1,269,www.intec.unl.edu.ar.txt,-2.7067883560308617
1,270,www.peunmdp.mdp.edu.ar.txt,-2.7077999204213805
1,271,www.secgral.unse.edu.ar.txt,-2.7077999204213805
1,272,www.mendoza.edu.ar.txt,-2.710683548888825
1,273,correo.unq.edu.ar.txt,-2.7111147569791973
1,274,fce.unne.edu.ar.txt,-2.712775220591472
1,275,osuner.uner.edu.ar.txt,-2.715547184458364
1,276,www.ead.unsj.edu.ar.txt,-2.7165276504479556
1,277,www.dga.unlu.edu.ar.txt,-2.71999412890773
1,278,www.nacio.unlp.edu.ar.txt,-2.7203530655866506
1,279,www.portalnoticias.unt.edu.ar.txt,-2.7220056756208697
1,280,webmail.unne.edu.ar.txt,-2.7225009888749345
1,281,aulavirtual.ffyh.unc.edu.ar.txt,-2.7328606068708026
1,282,www.redbien.edu.ar.txt,-2.7329803675583486
1,283,simap.rect.mdp.edu.ar.txt,-2.7416804920426814
1,284,medicina.uncoma.edu.ar.txt,-2.7434491144890023
1,285,iciecymiienem.sites.exa.unicen.edu.ar.txt,-2.744217833176422
1,286,servicios.rectorado.unl.edu.ar.txt,-2.7452628636319396
1,287,www.primaria.unl.edu.ar.txt,-2.74920988677395
1,288,biblio1.mdp.edu.ar.txt,-2.7493525807279604
